id,text,route_airports,q_line,fir,q_code,traffic,purpose,scope,lower_limit,upper_limit,coords_radius,a_field,b_field,c_field,d_field,e_field,category,severity
ZNY-A0258-10,"A0258/10 NOTAMN A) KZNY PART 1 OF 2 B) 1003121253 C) UFN E)
QXXXX THIS NOTAM REVISES NOTAM A0379/09. NO PROCEDURAL CHANGES 
HAVE BEEN MADE. IT HAS BEEN EDITED FOR BREVITY. 
WESTBOUND OCEANIC FLIGHT CLEARANCE PROCEDURES. 
DUE TO REGIONAL AIR TRAFFIC CONTROL AUTOMATION SYSTEM COMPATIBLY 
PROBLEMS THE FOLLOWING MODIFICATION WERE MADE TO WESTBOUND OCEANIC 
FLIGHT CLEARANCE AND RECLEARANCE PROCEDURES IN THE NORTH ATLANTIC 
REGION ON MAY 11, 2009. THESE PROCEDURES ARE ONLY APPLIED WITHIN THE 
SHANWICK, GANDER, AND NEW YORK AREA CONTROL CENTERS AND CONTINUE IN 
FORCE AS FOLLOWS:
AIRCRAFT THAT WILL PROCEED SOUTH OF LATITUDE 39 NORTH AND WEST OF 
 LONGITUDE 67 WEST WILL BE CLEARED TO THE FIRST NAMED FIX IN THE 
 NEW YORK OCA THAT IS SPECIFIED IN THE AIRCRAFT'S FILED FLIGHT
 PLAN, FOLLOWED BY THE PHRASEOLOGY - VIA FLIGHT PLANNED ROUTE TO 
 DESTINATION.
AIRCRAFT THAT WILL PROCEED SOUTH OF LATITUDE 20 NORTH AND EAST OF 
 LONGITUDE 60 WEST WILL BE CLEARED TO THE LAST SET OF COORDINATES 
 SPECIFIED IN THE AIRCRAFT'S FILED FLIGHT PLAN PRIOR TO LATITUDE
 20 NORTH FOLLOWED BY THE PHRASEOLOGY - VIA FLIGHT PLANNED ROUTE 
 TO DESTINATION. 
END PART 1 OF 2
A0258/10 NOTAMN A) KZNY PART 2 OF 2 B) 1003121253 C) UFN E)
AIRCRAFT THAT HAVE BEEN TAKEN OFF THEIR FLIGHT PLANNED ROUTE WILL 
 BE RECLEARED TO A FIX SPECIFIED IN THE AIRCRAFT'S FILED FLIGHT 
 PLAN FOLLOWED BY THE PHRASEOLOGY VIA FLIGHT PLANNED ROUTE TO 
 DESTINATION. 
IT IS IMPERATIVE THAT OPERATORS FILE FLIGHT PLANS (FPL) AND FLIGHT 
PLAN CHANGE (CHG) MESSAGES THROUGH THE NEW YORK OCEANIC CTA/FIR USE 
THE ADDRESS KZWYZOZX. IT MUST BE NOTED THAT THE NEW YORK OCEANIC 
ADDRESS IS SEPARATE FROM THE NEW YORK DOMESTIC ADDRESS (KZNYZRZX). 
OPERATORS MAY FORWARD QUESTIONS TO: 
 SHANWICK ACC, FINLAY SMITH, ( FINLAY.SMITH@NATS.CO.UK ), 
 00-44-1292-692663 
 GANDER ACC, ROBERT FLEMING, ( FLEMINR@NAVCANADA.CA ), 
 (001)-709-651-5233 
 NEW YORK ACC, PETER EHRLEIN, ( PETER.C.EHRLEIN@FAA.GOV ), 
 (001)-631-468-1021
F) SFC
G) UNL
END PART 2 OF 2",ZNY,,,,,,,,,,KZNY,1003121253,UFN,,"QXXXX THIS NOTAM REVISES NOTAM A0379/09. NO PROCEDURAL CHANGES 
HAVE BEEN MADE. IT HAS BEEN EDITED FOR BREVITY. 
WESTBOUND OCEANIC FLIGHT CLEARANCE PROCEDURES. 
DUE TO REGIONAL AIR TRAFFIC CONTROL AUTOMATION SYSTEM COMPATIBLY 
PROBLEMS THE FOLLOWING MODIFICATION WERE MADE TO WESTBOUND OCEANIC 
FLIGHT CLEARANCE AND RECLEARANCE PROCEDURES IN THE NORTH ATLANTIC 
REGION ON MAY 11, 2009. THESE PROCEDURES ARE ONLY APPLIED WITHIN THE 
SHANWICK, GANDER, AND NEW YORK AREA CONTROL CENTERS AND CONTINUE IN 
FORCE AS FOLLOWS:
AIRCRAFT THAT WILL PROCEED SOUTH OF LATITUDE 39 NORTH AND WEST OF 
 LONGITUDE 67 WEST WILL BE CLEARED TO THE FIRST NAMED FIX IN THE 
 NEW YORK OCA THAT IS SPECIFIED IN THE AIRCRAFT'S FILED FLIGHT
 PLAN, FOLLOWED BY THE PHRASEOLOGY - VIA FLIGHT PLANNED ROUTE TO 
 DESTINATION.
AIRCRAFT THAT WILL PROCEED SOUTH OF LATITUDE 20 NORTH AND EAST OF 
 LONGITUDE 60 WEST WILL BE CLEARED TO THE LAST SET OF COORDINATES 
 SPECIFIED IN THE AIRCRAFT'S FILED FLIGHT PLAN PRIOR TO LATITUDE
 20 NORTH FOLLOWED BY THE PHRASEOLOGY - VIA FLIGHT PLANNED ROUTE 
 TO DESTINATION. 
END PART 1 OF 2
A0258/10 NOTAMN A) KZNY PART 2 OF 2 B) 1003121253 C) UFN E)
AIRCRAFT THAT HAVE BEEN TAKEN OFF THEIR FLIGHT PLANNED ROUTE WILL 
 BE RECLEARED TO A FIX SPECIFIED IN THE AIRCRAFT'S FILED FLIGHT 
 PLAN FOLLOWED BY THE PHRASEOLOGY VIA FLIGHT PLANNED ROUTE TO 
 DESTINATION. 
IT IS IMPERATIVE THAT OPERATORS FILE FLIGHT PLANS (FPL) AND FLIGHT 
PLAN CHANGE (CHG) MESSAGES THROUGH THE NEW YORK OCEANIC CTA/FIR USE 
THE ADDRESS KZWYZOZX. IT MUST BE NOTED THAT THE NEW YORK OCEANIC 
ADDRESS IS SEPARATE FROM THE NEW YORK DOMESTIC ADDRESS (KZNYZRZX). 
OPERATORS MAY FORWARD QUESTIONS TO: 
 SHANWICK ACC, FINLAY SMITH, ( FINLAY.SMITH@NATS.CO.UK ), 
 00-44-1292-692663 
 GANDER ACC, ROBERT FLEMING, ( FLEMINR@NAVCANADA.CA ), 
 (001)-709-651-5233 
 NEW YORK ACC, PETER EHRLEIN, ( PETER.C.EHRLEIN@FAA.GOV ), 
 (001)-631-468-1021
F) SFC
G) UNL
END PART 2 OF 2",airspace,advisory
ZNY-A0346-11,"A0346/11 NOTAMR A0345/11 
A) KZNY
B) 1106300400
C) UFN
E) QXXXX THREE WAYPOINTS NAMED JISEL, EXXES AND CEETE HAVE BEEN 
ESTABLISHED IN WARNING AREA 107. THEY ARE PUBLISHED, BUT NOT 
CHARTED, AND EXIST IN AIRCRAFT S FLIGHT MANAGEMENT SYSTEMS. DUE TO 
THE FACT THAT WARNING AREA AIRSPACE IS NOT ALWAYS AVAILABLE FOR AIR 
TRAFFIC CONTROL USE, ROUTING OVER JISEL, EXXES OR CEETE MAY NOT BE 
FLIGHT PLANNED BY PILOTS OR OPERATORS. FOR ADDITIONAL INFORMATION 
REGARDING THESE WAYPOINTS, CONTACT CHRIS WINKELEER AT 631-468-1018 OR
VIA E-MAIL AT CHRIS.WINKELEER@FAA.GOV. THIS NOTAM REPLACES NOTAM 
A0791/10
F) SFC
G) UNL",ZNY,,,,,,,,,,KZNY,1106300400,UFN,,"QXXXX THREE WAYPOINTS NAMED JISEL, EXXES AND CEETE HAVE BEEN 
ESTABLISHED IN WARNING AREA 107. THEY ARE PUBLISHED, BUT NOT 
CHARTED, AND EXIST IN AIRCRAFT S FLIGHT MANAGEMENT SYSTEMS. DUE TO 
THE FACT THAT WARNING AREA AIRSPACE IS NOT ALWAYS AVAILABLE FOR AIR 
TRAFFIC CONTROL USE, ROUTING OVER JISEL, EXXES OR CEETE MAY NOT BE 
FLIGHT PLANNED BY PILOTS OR OPERATORS. FOR ADDITIONAL INFORMATION 
REGARDING THESE WAYPOINTS, CONTACT CHRIS WINKELEER AT 631-468-1018 OR
VIA E-MAIL AT CHRIS.WINKELEER@FAA.GOV. THIS NOTAM REPLACES NOTAM 
A0791/10
F) SFC
G) UNL",airspace,advisory
ZNY-A0580-11,"A0580/11 NOTAMN
Q) KZNY/QXXXX//////
A) KZNY
B) WIE
C) UFN
E) QXXXX WHENEVER AN EASTBOUND NORTH ATLANTIC TRACK IS PUBLISHED THAT
ORIGINATES AT JAROM OR TALGO, AIRCRAFT TRANSITIONING THE NEW YORK 
OCEANIC CTA AND PLANNING TO JOIN THE JAROM/TALGO TRACK MUST FILE A 
ROUTE FROM A POINT 42N OR SOUTH DIRECT TO 44N050W.
FOR EXAMPLE, NORTH ATLANTIC TRACK (NAT) X-RAY IS PUBLISHED VIA JAROM 
TALGO 44N050W 46N040W 48N030W 50N020W SOMAX ATSUR. THE FOLLOWING 
ROUTES WOULD BE FILED TO JOIN NATX:
1. AN AIRCRAFT WISHES TO JOIN NATX FROM M201. THE CORRECT ROUTE TO 
FILE IN THE NEW YORK CTA IS M201 DRYED 41N060W 44N050W NATX. 
2. AN AIRCRAFT WISHES TO JOIN NATX FROM M202. THE CORRECT ROUTE TO 
FILE IN THE NEW YORK CTA IS M202 MUNEY 41N060W 44N050W NATX.
3. AN AIRCRAFT WISHES TO JOIN NATX FROM M203. THE CORRECT ROUTE TO 
FILE IN THE NEW YORK CTA IS M203 SELIM 40N060W 44N050W NATX.",ZNY,KZNY/QXXXX//////,KZNY,QXXXX,,,,,,,KZNY,WIE,UFN,,"QXXXX WHENEVER AN EASTBOUND NORTH ATLANTIC TRACK IS PUBLISHED THAT
ORIGINATES AT JAROM OR TALGO, AIRCRAFT TRANSITIONING THE NEW YORK 
OCEANIC CTA AND PLANNING TO JOIN THE JAROM/TALGO TRACK MUST FILE A 
ROUTE FROM A POINT 42N OR SOUTH DIRECT TO 44N050W.
FOR EXAMPLE, NORTH ATLANTIC TRACK (NAT) X-RAY IS PUBLISHED VIA JAROM 
TALGO 44N050W 46N040W 48N030W 50N020W SOMAX ATSUR. THE FOLLOWING 
ROUTES WOULD BE FILED TO JOIN NATX:
1. AN AIRCRAFT WISHES TO JOIN NATX FROM M201. THE CORRECT ROUTE TO 
FILE IN THE NEW YORK CTA IS M201 DRYED 41N060W 44N050W NATX. 
2. AN AIRCRAFT WISHES TO JOIN NATX FROM M202. THE CORRECT ROUTE TO 
FILE IN THE NEW YORK CTA IS M202 MUNEY 41N060W 44N050W NATX.
3. AN AIRCRAFT WISHES TO JOIN NATX FROM M203. THE CORRECT ROUTE TO 
FILE IN THE NEW YORK CTA IS M203 SELIM 40N060W 44N050W NATX.",airspace,advisory
ZNY-A0017-13,"A0017/13 NOTAMN 
Q) KZNY/QRACA////// 
A) KZNY PART 1 OF 3
B) 1302051200
C) UFN
E) QRACA CHANGE IN NEW YORK CENTER OCEANIC CLEARANCE PROCEDURES
BEGINNING ON 5 FEBRUARY 2013 AT 1200Z, NEW YORK CENTER WILL MODIFY 
THE PROCEDURES THAT ARE USED TO ISSUE OCEANIC CLEARANCES TO 
EASTBOUND AIRCRAFT ENTERING MINIMUM NAVIGATION PERFORMANCE STANDARD 
(MNPS) AIRSPACE. THESE PROCEDURES ONLY APPLY TO AIRCRAFT ENTERING 
THE NEW YORK CENTER OCEANIC CTA FROM A FAA FACILITY. THE PURPOSE OF 
THIS NOTAM IS TO EXPLAIN THESE CHANGES.
NORTH ATLANTIC (NAT) DOCUMENT 007, TITLED GUIDANCE CONCERNING AIR 
NAVIGATION IN AND ABOVE THE NORTH ATLANTIC MNPS AIRSPACE IS A 
GUIDANCE DOCUMENT PUBLISHED BY ICAO TO ASSIST USERS IN THE PROPER 
PROCEDURES TO BE USED WHEN OPERATING IN THE NAT. CHAPTER 5 OF 
DOCUMENT 007, TITLED OCEANIC ATC CLEARANCES, IS THE CHAPTER TO WHICH 
THESE CHANGES PERTAIN.
THERE ARE THREE COMPONENTS TO AN OCEANIC CLEARANCE. THEY ARE ROUTE, 
END PART 1 OF 3
A0017/13 NOTAMN 
Q) KZNY/QRACA////// 
A) KZNY PART 2 OF 3
B) 1302051200
C) UFN
E) ALTITUDE AND SPEED. IT IS THE DELIVERY METHOD OF THESE THREE 
COMPONENTS WHICH IS CHANGING. BEGINNING ON 5 FEBRUARY 2013, THE FAA 
WILL CONSIDER THE AIRPORT CLEARANCE WHICH AN AIRCRAFT RECEIVES ON 
THE GROUND AT ITS DEPARTURE AERODROME TO BE THE ROUTE PORTION OF THE 
OCEANIC CLEARANCE. ALTITUDE AND SPEED ASSIGNMENT WILL OCCUR PRIOR TO 
ENTRY INTO THE NEW YORK CENTER OCEANIC CTA. AS IS THE CURRENT 
OPERATING PROCEDURE, UNSOLICITED EN-ROUTE ROUTE, ALTITUDE OR SPEED 
CHANGES MAY OCCUR DUE TO CHANGING TRAFFIC SITUATIONS. AT ALL TIMES, 
THE LAST ASSIGNED ROUTE, ALTITUDE AND SPEED ARE TO BE MAINTAINED AND 
SHOULD BE CONSIDERED YOUR NEW OCEANIC PROFILE. HAVING RECEIVED ALL 
THREE COMPONENTS, THE REQUIREMENT TO RECEIVE AN OCEANIC CLEARANCE 
WILL HAVE BEEN MET.
FOR EXAMPLE:
AN AIRCRAFT HAS FILED AN FPL FROM MDSD TO EDDF. THIS WOULD TAKE THE 
FLIGHT FROM THE SANTO DOMINGO FIR, THROUGH THE MIAMI FIR AND THEN 
THE NEW YORK FIR BEFORE ENTERING SANTA MARIA. THE AIRPORT CLEARANCE 
END PART 2 OF 3
A0017/13 NOTAMN 
Q) KZNY/QRACA////// 
A) KZNY PART 3 OF 3
B) 1302051200
C) UFN
E) PROVIDED ON THE GROUND AT MDSD WOULD FULFILL THE ROUTE REQUIREMENT 
OF THE OCEANIC CLEARANCE. ONCE AIRBORNE AND IN THE MIAMI FIR, FINAL 
SPEED AND ALTITUDE ASSIGNMENT WILL BE GIVEN AFTER THE FLIGHT IS 
COORDINATED BETWEEN MIAMI AND NEW YORK.
IF A ROUTE, SPEED OR ALTITUDE CHANGE EN-ROUTE IS DESIRED, THEN 
AIRCRAFT SHOULD MAKE A REQUEST FROM THE ATC UNIT IN WHICH THEY ARE 
OPERATING. AT ALL TIMES, THE LAST ASSIGNED ROUTE, ALTITUDE AND SPEED 
ARE TO BE MAINTAINED.
TRACK MESSAGE IDENTIFICATION NUMBER (TMI) CONFIRMATION FOR AIRCRAFT 
FILING AN ABBREVIATED CLEARANCE IN LIEU OF THE TRACK COORDINATES 
WILL BE ACCOMPLISHED PRIOR TO REACHING THE TRACK ENTRY POINT. 
USERS ARE REMINDED OF THE REQUIREMENT TO FILE AN FPL AND ANY 
SUBSEQUENT CHANGES WITH NEW YORK OCEANIC AT KZWYZOZX, ALONG WITH ANY 
OTHER ATC FACILITIES THAT MAY REQUIRE SUCH FILING.
F) FL055
G) UNL
END PART 3 OF 3",ZNY,KZNY/QRACA//////,KZNY,QRACA,,,,,,,KZNY,1302051200,UFN,,"QRACA CHANGE IN NEW YORK CENTER OCEANIC CLEARANCE PROCEDURES
BEGINNING ON 5 FEBRUARY 2013 AT 1200Z, NEW YORK CENTER WILL MODIFY 
THE PROCEDURES THAT ARE USED TO ISSUE OCEANIC CLEARANCES TO 
EASTBOUND AIRCRAFT ENTERING MINIMUM NAVIGATION PERFORMANCE STANDARD 
(MNPS) AIRSPACE. THESE PROCEDURES ONLY APPLY TO AIRCRAFT ENTERING 
THE NEW YORK CENTER OCEANIC CTA FROM A FAA FACILITY. THE PURPOSE OF 
THIS NOTAM IS TO EXPLAIN THESE CHANGES.
NORTH ATLANTIC (NAT) DOCUMENT 007, TITLED GUIDANCE CONCERNING AIR 
NAVIGATION IN AND ABOVE THE NORTH ATLANTIC MNPS AIRSPACE IS A 
GUIDANCE DOCUMENT PUBLISHED BY ICAO TO ASSIST USERS IN THE PROPER 
PROCEDURES TO BE USED WHEN OPERATING IN THE NAT. CHAPTER 5 OF 
DOCUMENT 007, TITLED OCEANIC ATC CLEARANCES, IS THE CHAPTER TO WHICH 
THESE CHANGES PERTAIN.
THERE ARE THREE COMPONENTS TO AN OCEANIC CLEARANCE. THEY ARE ROUTE, 
END PART 1 OF 3
A0017/13 NOTAMN 
Q) KZNY/QRACA////// 
A) KZNY PART 2 OF 3
B) 1302051200
C) UFN
E) ALTITUDE AND SPEED. IT IS THE DELIVERY METHOD OF THESE THREE 
COMPONENTS WHICH IS CHANGING. BEGINNING ON 5 FEBRUARY 2013, THE FAA 
WILL CONSIDER THE AIRPORT CLEARANCE WHICH AN AIRCRAFT RECEIVES ON 
THE GROUND AT ITS DEPARTURE AERODROME TO BE THE ROUTE PORTION OF THE 
OCEANIC CLEARANCE. ALTITUDE AND SPEED ASSIGNMENT WILL OCCUR PRIOR TO 
ENTRY INTO THE NEW YORK CENTER OCEANIC CTA. AS IS THE CURRENT 
OPERATING PROCEDURE, UNSOLICITED EN-ROUTE ROUTE, ALTITUDE OR SPEED 
CHANGES MAY OCCUR DUE TO CHANGING TRAFFIC SITUATIONS. AT ALL TIMES, 
THE LAST ASSIGNED ROUTE, ALTITUDE AND SPEED ARE TO BE MAINTAINED AND 
SHOULD BE CONSIDERED YOUR NEW OCEANIC PROFILE. HAVING RECEIVED ALL 
THREE COMPONENTS, THE REQUIREMENT TO RECEIVE AN OCEANIC CLEARANCE 
WILL HAVE BEEN MET.
FOR EXAMPLE:
AN AIRCRAFT HAS FILED AN FPL FROM MDSD TO EDDF. THIS WOULD TAKE THE 
FLIGHT FROM THE SANTO DOMINGO FIR, THROUGH THE MIAMI FIR AND THEN 
THE NEW YORK FIR BEFORE ENTERING SANTA MARIA. THE AIRPORT CLEARANCE 
END PART 2 OF 3
A0017/13 NOTAMN 
Q) KZNY/QRACA////// 
A) KZNY PART 3 OF 3
B) 1302051200
C) UFN
E) PROVIDED ON THE GROUND AT MDSD WOULD FULFILL THE ROUTE REQUIREMENT 
OF THE OCEANIC CLEARANCE. ONCE AIRBORNE AND IN THE MIAMI FIR, FINAL 
SPEED AND ALTITUDE ASSIGNMENT WILL BE GIVEN AFTER THE FLIGHT IS 
COORDINATED BETWEEN MIAMI AND NEW YORK.
IF A ROUTE, SPEED OR ALTITUDE CHANGE EN-ROUTE IS DESIRED, THEN 
AIRCRAFT SHOULD MAKE A REQUEST FROM THE ATC UNIT IN WHICH THEY ARE 
OPERATING. AT ALL TIMES, THE LAST ASSIGNED ROUTE, ALTITUDE AND SPEED 
ARE TO BE MAINTAINED.
TRACK MESSAGE IDENTIFICATION NUMBER (TMI) CONFIRMATION FOR AIRCRAFT 
FILING AN ABBREVIATED CLEARANCE IN LIEU OF THE TRACK COORDINATES 
WILL BE ACCOMPLISHED PRIOR TO REACHING THE TRACK ENTRY POINT. 
USERS ARE REMINDED OF THE REQUIREMENT TO FILE AN FPL AND ANY 
SUBSEQUENT CHANGES WITH NEW YORK OCEANIC AT KZWYZOZX, ALONG WITH ANY 
OTHER ATC FACILITIES THAT MAY REQUIRE SUCH FILING.
F) FL055
G) UNL
END PART 3 OF 3",airspace,advisory
ZNY-4-5737,"Q) KFDC/QARLC/IV/NBO/E/000/999/
A) KZNY KZBW
B) 2407221858
C) 2607251856EST
E) KZNY NY...ROUTE KZNY KZBW.
V139, V268 HAMPTON (HTO) VORTAC, NY R-236 TO MANTA INT, NJ NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS.
HTO VOR R-236 UNUSABLE.",ZNY,KFDC/QARLC/IV/NBO/E/000/999/,KFDC,QARLC,IV,NBO,E,0.0,999.0,,KZNY KZBW,2407221858,2607251856EST,,"KZNY NY...ROUTE KZNY KZBW.
V139, V268 HAMPTON (HTO) VORTAC, NY R-236 TO MANTA INT, NJ NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS.
HTO VOR R-236 UNUSABLE.",airspace,critical
ZNY-5-5996,"Q) KFDC/QARCH/IV/BO/E/000/999/
A) KZNY
B) 2302282028
C) 2502282028EST
E) KZNY NY...ROUTE KZNY.
V374 BINGHAMTON (CFB) VOR/DME, NY TO GAYEL, NY GNSS 4700 MOCA 4700.",ZNY,KFDC/QARCH/IV/BO/E/000/999/,KFDC,QARCH,IV,BO,E,0.0,999.0,,KZNY,2302282028,2502282028EST,,"KZNY NY...ROUTE KZNY.
V374 BINGHAMTON (CFB) VOR/DME, NY TO GAYEL, NY GNSS 4700 MOCA 4700.",airspace,advisory
ZNY-5-6140,"Q) KFDC/QARCH/IV/BO/E/000/999/
A) KZDC KZNY
B) 2507101410
C) 2602191359EST
E) KZDC ROUTE KZDC KZNY.
T287 FLAT ROCK (FAK) VORTAC, VA TO GORDONSVILLE (GVE) VORTAC, VA MEA 2800.
T287 REEES, PA TO TOMYD, MD MOCA 3800.
T287 TOMYD, MD TO HAMRR, MD GNSS MEA 2800.
T287 CAARY, VA MCA 5400 NORTHBOUND.
T287 DENNN, VA TO CAARY, VA MOCA 4100.
T287 WILMY, VA TO KAIJE, VA DISREGARD MOCA.
T287 BAMMY, WV TO REEES, PA DISREGARD MOCA.",ZNY,KFDC/QARCH/IV/BO/E/000/999/,KFDC,QARCH,IV,BO,E,0.0,999.0,,KZDC KZNY,2507101410,2602191359EST,,"KZDC ROUTE KZDC KZNY.
T287 FLAT ROCK (FAK) VORTAC, VA TO GORDONSVILLE (GVE) VORTAC, VA MEA 2800.
T287 REEES, PA TO TOMYD, MD MOCA 3800.
T287 TOMYD, MD TO HAMRR, MD GNSS MEA 2800.
T287 CAARY, VA MCA 5400 NORTHBOUND.
T287 DENNN, VA TO CAARY, VA MOCA 4100.
T287 WILMY, VA TO KAIJE, VA DISREGARD MOCA.
T287 BAMMY, WV TO REEES, PA DISREGARD MOCA.",airspace,advisory
ZNY-5-9413,"Q) KFDC/QARCH/IV/BO/E/000/999/
A) KZNY
B) 2508181523
C) 2603301523EST
E) KZNY PA...ROUTE KZNY.
T221 ALLENTOWN (FJC) VORTAC, PA TO LAAYK, PA GNSS MEA 4700.",ZNY,KFDC/QARCH/IV/BO/E/000/999/,KFDC,QARCH,IV,BO,E,0.0,999.0,,KZNY,2508181523,2603301523EST,,"KZNY PA...ROUTE KZNY.
T221 ALLENTOWN (FJC) VORTAC, PA TO LAAYK, PA GNSS MEA 4700.",airspace,advisory
ZNY-5-6742,"Q) KFDC/QARCH/IV/BO/E/000/999/
A) KZNY
B) 2509022004
C) 2709022004EST
E) KZNY PA...ROUTE KZNY.
V116 STONYFORK (SFK) VOR/DME, PA TO WILKES-BARRE (LVZ) VORTAC, PA MEA 4900.",ZNY,KFDC/QARCH/IV/BO/E/000/999/,KFDC,QARCH,IV,BO,E,0.0,999.0,,KZNY,2509022004,2709022004EST,,"KZNY PA...ROUTE KZNY.
V116 STONYFORK (SFK) VOR/DME, PA TO WILKES-BARRE (LVZ) VORTAC, PA MEA 4900.",airspace,advisory
ZNY-5-7916,"Q) KFDC/QARCH/IV/BO/E/000/999/
A) KZNY KZBW
B) 2510081359
C) 2710081359EST
E) KZNY ROUTE KZNY KZBW.
V16 KEEPM, NY TO CREAM, NY NA. CCC VOR R-274 AND R-057 UNUSABLE.",ZNY,KFDC/QARCH/IV/BO/E/000/999/,KFDC,QARCH,IV,BO,E,0.0,999.0,,KZNY KZBW,2510081359,2710081359EST,,"KZNY ROUTE KZNY KZBW.
V16 KEEPM, NY TO CREAM, NY NA. CCC VOR R-274 AND R-057 UNUSABLE.",airspace,critical
ZNY-5-7787,"Q) KFDC/QARCH/IV/BO/E/000/999/
A) KZNY
B) 2510282033
C) 2710302032EST
E) KZNY NY...ROUTE KZNY.
V29 SCOFF, PA TO BINGHAMTON (CFB) VOR/DME, NY MEA 3800.",ZNY,KFDC/QARCH/IV/BO/E/000/999/,KFDC,QARCH,IV,BO,E,0.0,999.0,,KZNY,2510282033,2710302032EST,,"KZNY NY...ROUTE KZNY.
V29 SCOFF, PA TO BINGHAMTON (CFB) VOR/DME, NY MEA 3800.",airspace,advisory
ZNY-5-8824,"Q) KFDC/QARLC/IV/NBO/E/000/999/
A) KZNY
B) 2510301337
C) 2710311337EST
E) KZNY PA...ROUTE KZNY.
J220 MICAH, PA TO COP NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS. AML VDME R-009 UNUSABLE BEYOND 74 NM.",ZNY,KFDC/QARLC/IV/NBO/E/000/999/,KFDC,QARLC,IV,NBO,E,0.0,999.0,,KZNY,2510301337,2710311337EST,,"KZNY PA...ROUTE KZNY.
J220 MICAH, PA TO COP NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS. AML VDME R-009 UNUSABLE BEYOND 74 NM.",airspace,critical
ZNY-6-9422,"Q) KFDC/QARLC/IV/NBO/E/000/999/
A) KZNY KZDC
B) 2602021314
C) 2609141314EST
E) KZNY MD...ROUTE KZNY KZDC.
J211 WESTMINSTER (EMI) VORTAC, MD R-300 TO BUSTR, PA NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS.
EMI VORTAC R-300 UNUSABLE.",ZNY,KFDC/QARLC/IV/NBO/E/000/999/,KFDC,QARLC,IV,NBO,E,0.0,999.0,,KZNY KZDC,2602021314,2609141314EST,,"KZNY MD...ROUTE KZNY KZDC.
J211 WESTMINSTER (EMI) VORTAC, MD R-300 TO BUSTR, PA NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS.
EMI VORTAC R-300 UNUSABLE.",airspace,critical
ZNY-6-9430,"Q) KFDC/QARLC/IV/NBO/E/000/999/
A) KZNY KZDC
B) 2602021316
C) 2609141316EST
E) KZNY MD...ROUTE KZNY KZDC.
J211 WESTMINSTER (EMI) VORTAC, MD R-300 TO BUSTR, PA NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS.
EMI VORTAC R-300 UNUSABLE.",ZNY,KFDC/QARLC/IV/NBO/E/000/999/,KFDC,QARLC,IV,NBO,E,0.0,999.0,,KZNY KZDC,2602021316,2609141316EST,,"KZNY MD...ROUTE KZNY KZDC.
J211 WESTMINSTER (EMI) VORTAC, MD R-300 TO BUSTR, PA NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS.
EMI VORTAC R-300 UNUSABLE.",airspace,critical
ZNY-6-9432,"Q) KFDC/QARLC/IV/NBO/E/000/999/
A) KZNY
B) 2602021317
C) 2609141317EST
E) KZNY MD...ROUTE KZNY.
V166 WESTMINSTER (EMI) VORTAC, MD R-088 TO COP NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS.
EMI VORTAC R-088 UNUSABLE.",ZNY,KFDC/QARLC/IV/NBO/E/000/999/,KFDC,QARLC,IV,NBO,E,0.0,999.0,,KZNY,2602021317,2609141317EST,,"KZNY MD...ROUTE KZNY.
V166 WESTMINSTER (EMI) VORTAC, MD R-088 TO COP NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS.
EMI VORTAC R-088 UNUSABLE.",airspace,critical
ZNY-6-9438,"Q) KFDC/QARCH/IV/BO/E/000/999/
A) KZNY KZDC
B) 2602021319
C) 2609141319EST
E) KZNY MD...ROUTE KZNY KZDC.
V268 WESTMINSTER (EMI) VORTAC, MD R-151 TO BALTIMORE (BAL) VORTAC, MD R-334 USE BAL VOR R-334.
EMI VORTAC R-151 UNUSABLE.",ZNY,KFDC/QARCH/IV/BO/E/000/999/,KFDC,QARCH,IV,BO,E,0.0,999.0,,KZNY KZDC,2602021319,2609141319EST,,"KZNY MD...ROUTE KZNY KZDC.
V268 WESTMINSTER (EMI) VORTAC, MD R-151 TO BALTIMORE (BAL) VORTAC, MD R-334 USE BAL VOR R-334.
EMI VORTAC R-151 UNUSABLE.",airspace,critical
